D,fcy,Ac,As,αsc,Nu0,C,Ns,Vs,Vc,N
400.0,180.0,110446.61672776616,15217.089415825569,0.13777777777777786,23456.407023716918,1256.6370614359173,3576.016012719009,48694686.13064182,353429173.5288517,22794.3
400.0,180.0,96211.27501618741,29452.431127404314,0.3061224489795919,30866.147821519717,1256.6370614359173,13548.118318605984,94247779.6076938,307876080.0517997,30767.7
400.0,180.0,110446.61672776616,15217.089415825569,0.13777777777777786,26880.252142277674,1256.6370614359173,6999.861131279762,48694686.13064182,353429173.5288517,28481.6
400.0,160.0,105554.02599277158,20109.680150820146,0.19051552000676195,24027.580612384605,1256.6370614359173,7138.936453541152,64350976.48262447,337772883.17686903,25330.3
400.0,100.0,110446.61672776616,15217.089415825569,0.13777777777777786,16446.728415394693,1256.6370614359173,5402.066742618076,48694686.13064182,353429173.5288517,18349.6
400.0,100.0,105554.02599277158,20109.680150820146,0.19051552000676195,19805.855468654423,1256.6370614359173,9250.452869377266,64350976.48262447,337772883.17686903,23181.8
400.0,200.0,105554.02599277158,20109.680150820146,0.19051552000676195,30361.25806793158,1256.6370614359173,9250.452869377266,64350976.48262447,337772883.17686903,32090.2
400.0,140.0,105554.02599277158,20109.680150820146,0.19051552000676195,19503.338474430755,1256.6370614359173,4725.774835442734,64350976.48262447,337772883.17686903,19785.6
400.0,100.0,105554.02599277158,20109.680150820146,0.19051552000676195,17694.339052818308,1256.6370614359173,7138.936453541152,64350976.48262447,337772883.17686903,19950.3
400.0,200.0,105554.02599277158,20109.680150820146,0.19051552000676195,25836.58003399705,1256.6370614359173,4725.774835442734,64350976.48262447,337772883.17686903,25227.3
400.0,200.0,96211.27501618741,29452.431127404314,0.3061224489795919,26163.576318177496,1256.6370614359173,6921.3213149400135,94247779.6076938,307876080.0517997,25680.9
400.0,160.0,96211.27501618741,29452.431127404314,0.3061224489795919,25849.417052818513,1256.6370614359173,10455.61305022853,94247779.6076938,307876080.0517997,26159.2
400.0,160.0,105554.02599277158,20109.680150820146,0.19051552000676195,21614.41899428619,1256.6370614359173,4725.774835442734,64350976.48262447,337772883.17686903,21620.3
400.0,200.0,113411.49479459153,12252.211349000194,0.10803324099722993,28318.316179458394,1256.6370614359173,5636.0172205400895,39207076.316800624,362916783.3426929,29087.5
400.0,140.0,113411.49479459153,12252.211349000194,0.10803324099722993,20227.144300137887,1256.6370614359173,4349.5350288950685,39207076.316800624,362916783.3426929,21057.7
400.0,200.0,105554.02599277158,20109.680150820146,0.19051552000676195,28249.74165209547,1256.6370614359173,7138.936453541152,64350976.48262447,337772883.17686903,28937.5
400.0,140.0,110446.61672776616,15217.089415825569,0.13777777777777786,19647.225931239293,1256.6370614359173,4184.699589352032,48694686.13064182,353429173.5288517,20095.5
400.0,180.0,96211.27501618741,29452.431127404314,0.3061224489795919,24239.35081785375,1256.6370614359173,6921.3213149400135,94247779.6076938,307876080.0517997,23794.9
400.0,160.0,105554.02599277158,20109.680150820146,0.19051552000676195,22418.80620031899,1256.6370614359173,5530.16204147554,64350976.48262447,337772883.17686903,22873.0
400.0,140.0,110446.61672776616,15217.089415825569,0.13777777777777786,19038.54235460627,1256.6370614359173,3576.016012719009,48694686.13064182,353429173.5288517,18938.7
400.0,140.0,105554.02599277158,20109.680150820146,0.19051552000676195,20307.72568046356,1256.6370614359173,5530.16204147554,64350976.48262447,337772883.17686903,21079.3
400.0,200.0,113411.49479459153,12252.211349000194,0.10803324099722993,27031.833987813377,1256.6370614359173,4349.5350288950685,39207076.316800624,362916783.3426929,26880.9
400.0,160.0,113411.49479459153,12252.211349000194,0.10803324099722993,22495.374196029716,1256.6370614359173,4349.5350288950685,39207076.316800624,362916783.3426929,22866.0
400.0,100.0,113411.49479459153,12252.211349000194,0.10803324099722993,16977.16669999924,1256.6370614359173,5636.0172205400895,39207076.316800624,362916783.3426929,19402.6
400.0,160.0,96211.27501618741,29452.431127404314,0.3061224489795919,23493.22256262617,1256.6370614359173,8099.418560036186,94247779.6076938,307876080.0517997,24917.0
400.0,120.0,105554.02599277158,20109.680150820146,0.19051552000676195,18196.64516060813,1256.6370614359173,5530.16204147554,64350976.48262447,337772883.17686903,19278.3
400.0,180.0,110446.61672776616,15217.089415825569,0.13777777777777786,25282.457753615985,1256.6370614359173,5402.066742618076,48694686.13064182,353429173.5288517,25784.8
400.0,200.0,96211.27501618741,29452.431127404314,0.3061224489795919,27341.673563273667,1256.6370614359173,8099.418560036186,94247779.6076938,307876080.0517997,27737.2
400.0,140.0,96211.27501618741,29452.431127404314,0.3061224489795919,20390.899817206253,1256.6370614359173,6921.3213149400135,94247779.6076938,307876080.0517997,21577.1
400.0,100.0,96211.27501618741,29452.431127404314,0.3061224489795919,23169.245820224725,1256.6370614359173,13548.118318605984,94247779.6076938,307876080.0517997,25105.5
400.0,120.0,96211.27501618741,29452.431127404314,0.3061224489795919,18466.6743168825,1256.6370614359173,6921.3213149400135,94247779.6076938,307876080.0517997,19940.7
400.0,100.0,113411.49479459153,12252.211349000194,0.10803324099722993,15690.684508354223,1256.6370614359173,4349.5350288950685,39207076.316800624,362916783.3426929,17217.7
400.0,200.0,105554.02599277158,20109.680150820146,0.19051552000676195,26640.967240029855,1256.6370614359173,5530.16204147554,64350976.48262447,337772883.17686903,26443.7
400.0,120.0,113411.49479459153,12252.211349000194,0.10803324099722993,17958.914404246054,1256.6370614359173,4349.5350288950685,39207076.316800624,362916783.3426929,19149.8
400.0,200.0,110446.61672776616,15217.089415825569,0.13777777777777786,25665.33935827224,1256.6370614359173,3576.016012719009,48694686.13064182,353429173.5288517,24600.7
400.0,120.0,113411.49479459153,12252.211349000194,0.10803324099722993,16488.64904236603,1256.6370614359173,2879.2696670150453,39207076.316800624,362916783.3426929,16594.5
400.0,100.0,96211.27501618741,29452.431127404314,0.3061224489795919,17720.546061654924,1256.6370614359173,8099.418560036186,94247779.6076938,307876080.0517997,18365.0
400.0,100.0,105554.02599277158,20109.680150820146,0.19051552000676195,15281.17743471989,1256.6370614359173,4725.774835442734,64350976.48262447,337772883.17686903,16231.4
400.0,180.0,96211.27501618741,29452.431127404314,0.3061224489795919,25417.448062949923,1256.6370614359173,8099.418560036186,94247779.6076938,307876080.0517997,25330.4
400.0,180.0,113411.49479459153,12252.211349000194,0.10803324099722993,23783.42718400153,1256.6370614359173,3369.358120975053,39207076.316800624,362916783.3426929,23213.9
400.0,120.0,105554.02599277158,20109.680150820146,0.19051552000676195,19805.41957267374,1256.6370614359173,7138.936453541152,64350976.48262447,337772883.17686903,21730.5
400.0,140.0,113411.49479459153,12252.211349000194,0.10803324099722993,21513.626491782903,1256.6370614359173,5636.0172205400895,39207076.316800624,362916783.3426929,23293.1
400.0,200.0,110446.61672776616,15217.089415825569,0.13777777777777786,29089.184476832994,1256.6370614359173,6999.861131279762,48694686.13064182,353429173.5288517,30345.6
400.0,160.0,110446.61672776616,15217.089415825569,0.13777777777777786,23073.52541906066,1256.6370614359173,5402.066742618076,48694686.13064182,353429173.5288517,23991.6
400.0,160.0,105554.02599277158,20109.680150820146,0.19051552000676195,26139.09702822072,1256.6370614359173,9250.452869377266,64350976.48262447,337772883.17686903,28546.7
400.0,140.0,113411.49479459153,12252.211349000194,0.10803324099722993,19246.967392217866,1256.6370614359173,3369.358120975053,39207076.316800624,362916783.3426929,19385.1
400.0,100.0,110446.61672776616,15217.089415825569,0.13777777777777786,14620.677685495624,1256.6370614359173,3576.016012719009,48694686.13064182,353429173.5288517,15311.5
400.0,140.0,110446.61672776616,15217.089415825569,0.13777777777777786,22462.387473167026,1256.6370614359173,6999.861131279762,48694686.13064182,353429173.5288517,24704.7
400.0,180.0,110446.61672776616,15217.089415825569,0.13777777777777786,24065.09060034994,1256.6370614359173,4184.699589352032,48694686.13064182,353429173.5288517,23842.9
400.0,160.0,110446.61672776616,15217.089415825569,0.13777777777777786,21856.158265794616,1256.6370614359173,4184.699589352032,48694686.13064182,353429173.5288517,21981.5
400.0,180.0,105554.02599277158,20109.680150820146,0.19051552000676195,26138.66113224004,1256.6370614359173,7138.936453541152,64350976.48262447,337772883.17686903,27043.2
400.0,160.0,113411.49479459153,12252.211349000194,0.10803324099722993,21025.10883414969,1256.6370614359173,2879.2696670150453,39207076.316800624,362916783.3426929,20461.0
400.0,100.0,110446.61672776616,15217.089415825569,0.13777777777777786,18044.522804056378,1256.6370614359173,6999.861131279762,48694686.13064182,353429173.5288517,20967.8
400.0,120.0,105554.02599277158,20109.680150820146,0.19051552000676195,17392.25795457532,1256.6370614359173,4725.774835442734,64350976.48262447,337772883.17686903,18033.4
400.0,160.0,110446.61672776616,15217.089415825569,0.13777777777777786,21247.474689161594,1256.6370614359173,3576.016012719009,48694686.13064182,353429173.5288517,20975.2
400.0,100.0,113411.49479459153,12252.211349000194,0.10803324099722993,14710.507600434206,1256.6370614359173,3369.358120975053,39207076.316800624,362916783.3426929,15490.5
400.0,140.0,96211.27501618741,29452.431127404314,0.3061224489795919,21568.997062302424,1256.6370614359173,8099.418560036186,94247779.6076938,307876080.0517997,21937.9
400.0,160.0,96211.27501618741,29452.431127404314,0.3061224489795919,22315.125317529997,1256.6370614359173,6921.3213149400135,94247779.6076938,307876080.0517997,22336.5
400.0,120.0,96211.27501618741,29452.431127404314,0.3061224489795919,25093.471320548473,1256.6370614359173,13548.118318605984,94247779.6076938,307876080.0517997,25889.4
400.0,100.0,105554.02599277158,20109.680150820146,0.19051552000676195,16085.564640752697,1256.6370614359173,5530.16204147554,64350976.48262447,337772883.17686903,17479.0
400.0,160.0,113411.49479459153,12252.211349000194,0.10803324099722993,23781.856387674736,1256.6370614359173,5636.0172205400895,39207076.316800624,362916783.3426929,25155.2
400.0,200.0,96211.27501618741,29452.431127404314,0.3061224489795919,29697.868053466016,1256.6370614359173,10455.61305022853,94247779.6076938,307876080.0517997,30556.0
400.0,120.0,113411.49479459153,12252.211349000194,0.10803324099722993,19245.396595891074,1256.6370614359173,5636.0172205400895,39207076.316800624,362916783.3426929,21361.4
400.0,160.0,110446.61672776616,15217.089415825569,0.13777777777777786,24671.31980772235,1256.6370614359173,6999.861131279762,48694686.13064182,353429173.5288517,26594.2
400.0,140.0,96211.27501618741,29452.431127404314,0.3061224489795919,23925.19155249477,1256.6370614359173,10455.61305022853,94247779.6076938,307876080.0517997,25785.5
400.0,180.0,113411.49479459153,12252.211349000194,0.10803324099722993,24763.604091921545,1256.6370614359173,4349.5350288950685,39207076.316800624,362916783.3426929,24849.8
400.0,200.0,113411.49479459153,12252.211349000194,0.10803324099722993,25561.568625933352,1256.6370614359173,2879.2696670150453,39207076.316800624,362916783.3426929,24233.4
400.0,180.0,105554.02599277158,20109.680150820146,0.19051552000676195,28250.177548076153,1256.6370614359173,9250.452869377266,64350976.48262447,337772883.17686903,30340.0
400.0,100.0,113411.49479459153,12252.211349000194,0.10803324099722993,14220.4191464742,1256.6370614359173,2879.2696670150453,39207076.316800624,362916783.3426929,14645.8
400.0,160.0,113411.49479459153,12252.211349000194,0.10803324099722993,21515.197288109703,1256.6370614359173,3369.358120975053,39207076.316800624,362916783.3426929,21319.9
400.0,120.0,96211.27501618741,29452.431127404314,0.3061224489795919,19644.771561978676,1256.6370614359173,8099.418560036186,94247779.6076938,307876080.0517997,20298.3
400.0,180.0,105554.02599277158,20109.680150820146,0.19051552000676195,24529.886720174425,1256.6370614359173,5530.16204147554,64350976.48262447,337772883.17686903,24668.0
400.0,200.0,113411.49479459153,12252.211349000194,0.10803324099722993,26051.65707989336,1256.6370614359173,3369.358120975053,39207076.316800624,362916783.3426929,25123.8
400.0,140.0,110446.61672776616,15217.089415825569,0.13777777777777786,20864.593084505337,1256.6370614359173,5402.066742618076,48694686.13064182,353429173.5288517,22110.5
400.0,100.0,110446.61672776616,15217.089415825569,0.13777777777777786,15229.361262128647,1256.6370614359173,4184.699589352032,48694686.13064182,353429173.5288517,16334.4
400.0,140.0,96211.27501618741,29452.431127404314,0.3061224489795919,27017.69682087222,1256.6370614359173,13548.118318605984,94247779.6076938,307876080.0517997,27810.6
400.0,120.0,113411.49479459153,12252.211349000194,0.10803324099722993,16978.737496326037,1256.6370614359173,3369.358120975053,39207076.316800624,362916783.3426929,17448.0
400.0,180.0,113411.49479459153,12252.211349000194,0.10803324099722993,23293.338730041523,1256.6370614359173,2879.2696670150453,39207076.316800624,362916783.3426929,22322.2
400.0,120.0,110446.61672776616,15217.089415825569,0.13777777777777786,17438.293596683972,1256.6370614359173,4184.699589352032,48694686.13064182,353429173.5288517,18199.6
400.0,140.0,105554.02599277158,20109.680150820146,0.19051552000676195,21916.500092529175,1256.6370614359173,7138.936453541152,64350976.48262447,337772883.17686903,23551.6
400.0,200.0,96211.27501618741,29452.431127404314,0.3061224489795919,32790.373321843465,1256.6370614359173,13548.118318605984,94247779.6076938,307876080.0517997,33704.1
400.0,140.0,105554.02599277158,20109.680150820146,0.19051552000676195,24028.01650836529,1256.6370614359173,9250.452869377266,64350976.48262447,337772883.17686903,26713.6
400.0,100.0,96211.27501618741,29452.431127404314,0.3061224489795919,20076.740551847273,1256.6370614359173,10455.61305022853,94247779.6076938,307876080.0517997,23354.0
400.0,140.0,113411.49479459153,12252.211349000194,0.10803324099722993,18756.878938257858,1256.6370614359173,2879.2696670150453,39207076.316800624,362916783.3426929,18533.8
400.0,120.0,110446.61672776616,15217.089415825569,0.13777777777777786,18655.660749950013,1256.6370614359173,5402.066742618076,48694686.13064182,353429173.5288517,20199.2
400.0,120.0,110446.61672776616,15217.089415825569,0.13777777777777786,16829.610020050946,1256.6370614359173,3576.016012719009,48694686.13064182,353429173.5288517,17179.5
400.0,200.0,110446.61672776616,15217.089415825569,0.13777777777777786,27491.390088171305,1256.6370614359173,5402.066742618076,48694686.13064182,353429173.5288517,27696.6
400.0,160.0,96211.27501618741,29452.431127404314,0.3061224489795919,28941.92232119597,1256.6370614359173,13548.118318605984,94247779.6076938,307876080.0517997,30109.9
